period,ratio,title,sub_title
2016-01-01,0.09236581423712678,Citroen,한불모터스시트로엥
2016-01-02,0.09358050154190917,Citroen,한불모터스시트로엥
2016-01-03,0.08277226348302907,Citroen,한불모터스시트로엥
2016-01-04,0.08458189967178652,Citroen,한불모터스시트로엥
2016-01-05,0.08758143362849408,Citroen,한불모터스시트로엥
2016-01-06,0.08277226348302907,Citroen,한불모터스시트로엥
2016-01-07,0.09177086535315172,Citroen,한불모터스시트로엥
2016-01-08,0.09836488215054189,Citroen,한불모터스시트로엥
2016-01-09,0.10317405229600687,Citroen,한불모터스시트로엥
2016-01-10,0.09717498438259178,Citroen,한불모터스시트로엥
2016-01-11,0.09177086535315172,Citroen,한불모터스시트로엥
2016-01-12,0.08758143362849408,Citroen,한불모터스시트로엥
2016-01-13,0.10617358625271443,Citroen,한불모터스시트로엥
2016-01-14,0.09477039930985928,Citroen,한불모터스시트로엥
2016-01-15,0.09058096758520164,Citroen,한불모터스시트로엥
2016-01-16,0.10617358625271443,Citroen,한불모터스시트로엥
2016-01-17,0.08877133139644418,Citroen,한불모터스시트로엥
2016-01-18,0.09417545042588424,Citroen,한불모터스시트로엥
2016-01-19,0.12895517060159245,Citroen,한불모터스시트로엥
2016-01-20,0.09776993326656684,Citroen,한불모터스시트로엥
2016-01-21,0.13976340866047257,Citroen,한불모터스시트로엥
2016-01-22,0.1211712560362522,Citroen,한불모터스시트로엥
2016-01-23,0.1331693918630824,Citroen,한불모터스시트로엥
2016-01-24,0.10436395006395699,Citroen,한불모터스시트로엥
2016-01-25,0.12776527283364236,Citroen,한불모터스시트로엥
2016-01-26,0.11217265416612954,Citroen,한불모터스시트로엥
2016-01-27,0.1271703239496673,Citroen,한불모터스시트로엥
2016-01-28,0.11395750081805468,Citroen,한불모터스시트로엥
2016-01-29,0.11036301797737208,Citroen,한불모터스시트로엥
2016-01-30,0.1355491873989826,Citroen,한불모터스시트로엥
2016-01-31,0.12176620492022724,Citroen,한불모터스시트로엥
2016-02-01,0.10436395006395699,Citroen,한불모터스시트로엥
2016-02-02,0.10676853513668948,Citroen,한불모터스시트로엥
2016-02-03,0.09417545042588424,Citroen,한불모터스시트로엥
2016-02-04,0.10436395006395699,Citroen,한불모터스시트로엥
2016-02-05,0.08996122916439428,Citroen,한불모터스시트로엥
2016-02-06,0.09596029707780938,Citroen,한불모터스시트로엥
2016-02-07,0.09117591646917668,Citroen,한불모터스시트로엥
2016-02-08,0.15954545905264303,Citroen,한불모터스시트로엥
2016-02-09,0.10317405229600687,Citroen,한불모터스시트로엥
2016-02-10,0.09177086535315172,Citroen,한불모터스시트로엥
2016-02-11,0.10495889894793205,Citroen,한불모터스시트로엥
2016-02-12,0.09477039930985928,Citroen,한불모터스시트로엥
2016-02-13,0.08758143362849408,Citroen,한불모터스시트로엥
2016-02-14,0.09058096758520164,Citroen,한불모터스시트로엥
2016-02-15,0.09836488215054189,Citroen,한불모터스시트로엥
2016-02-16,0.1163620858907872,Citroen,한불모터스시트로엥
2016-02-17,0.1259556366448849,Citroen,한불모터스시트로엥
2016-02-18,0.10795843290463959,Citroen,한불모터스시트로엥
2016-02-19,0.1115777052821545,Citroen,한불모터스시트로엥
2016-02-20,0.1259556366448849,Citroen,한불모터스시트로엥
2016-02-21,0.12536068776090983,Citroen,한불모터스시트로엥
2016-02-22,0.1115777052821545,Citroen,한불모터스시트로엥
2016-02-23,0.11036301797737208,Citroen,한불모터스시트로엥
2016-02-24,0.1175519836587373,Citroen,한불모터스시트로엥
2016-02-25,0.1211712560362522,Citroen,한불모터스시트로엥
2016-02-26,0.14095330642842266,Citroen,한불모터스시트로엥
2016-02-27,0.14276294261718012,Citroen,한불모터스시트로엥
2016-02-28,0.12295610268817735,Citroen,한불모터스시트로엥
2016-02-29,0.11095796686134715,Citroen,한불모터스시트로엥
2016-03-01,0.09658003549861673,Citroen,한불모터스시트로엥
2016-03-02,0.1343592896310325,Citroen,한불모터스시트로엥
2016-03-03,0.1223611538042023,Citroen,한불모터스시트로엥
2016-03-04,0.12355105157215242,Citroen,한불모터스시트로엥
2016-03-05,0.12536068776090983,Citroen,한불모터스시트로엥
2016-03-06,0.11817172207954464,Citroen,한불모터스시트로엥
2016-03-07,0.12955011948556752,Citroen,한불모터스시트로엥
2016-03-08,0.12176620492022724,Citroen,한불모터스시트로엥
2016-03-09,0.09717498438259178,Citroen,한불모터스시트로엥
2016-03-10,0.11995656873146981,Citroen,한불모터스시트로엥
2016-03-11,0.12355105157215242,Citroen,한불모터스시트로엥
2016-03-12,0.1163620858907872,Citroen,한불모터스시트로엥
2016-03-13,0.1331693918630824,Citroen,한불모터스시트로엥
2016-03-14,0.09717498438259178,Citroen,한불모터스시트로엥
2016-03-15,0.10557863736873939,Citroen,한불모터스시트로엥
2016-03-16,0.10495889894793205,Citroen,한불모터스시트로엥
2016-03-17,0.1175519836587373,Citroen,한불모터스시트로엥
2016-03-18,0.10017451833929934,Citroen,한불모터스시트로엥
2016-03-19,0.14216799373320507,Citroen,한불모터스시트로엥
2016-03-20,0.14035835754444762,Citroen,한불모터스시트로엥
2016-03-21,0.09895983103451693,Citroen,한불모터스시트로엥
2016-03-22,0.12655058552885995,Citroen,한불모터스시트로엥
2016-03-23,0.10017451833929934,Citroen,한불모터스시트로엥
2016-03-24,0.10076946722327439,Citroen,한불모터스시트로엥
2016-03-25,0.1247657388769348,Citroen,한불모터스시트로엥
2016-03-26,0.1283602217176174,Citroen,한불모터스시트로엥
2016-03-27,0.1271703239496673,Citroen,한불모터스시트로엥
2016-03-28,0.10195936499122449,Citroen,한불모터스시트로엥
2016-03-29,0.12895517060159245,Citroen,한불모터스시트로엥
2016-03-30,0.09477039930985928,Citroen,한불모터스시트로엥
2016-03-31,0.1223611538042023,Citroen,한불모터스시트로엥
2016-04-01,0.10257910341203183,Citroen,한불모터스시트로엥
2016-04-02,0.1247657388769348,Citroen,한불모터스시트로엥
2016-04-03,0.11576713700681214,Citroen,한불모터스시트로엥
2016-04-04,0.09717498438259178,Citroen,한불모터스시트로엥
2016-04-05,0.08758143362849408,Citroen,한불모터스시트로엥
2016-04-06,0.10136441610724944,Citroen,한불모터스시트로엥
