period,ratio,title,sub_title
2016-01-26,0.005383644203053908,비워크,
2016-02-12,0.004192572476714548,비워크,
2016-04-07,0.002953857881321613,비워크,
2016-04-19,0.002953857881321613,비워크,
2016-04-25,0.002953857881321613,비워크,
2016-05-03,0.0035732151790180806,비워크,
2016-06-30,0.004764286905357441,비워크,
2016-10-22,0.002953857881321613,비워크,
2017-02-01,0.002953857881321613,비워크,
2017-03-14,0.002953857881321613,비워크,
2017-05-13,0.005383644203053908,비워크,
2017-10-26,0.004192572476714548,비워크,
2017-11-05,0.011386645703804285,비워크,
2017-11-06,0.002953857881321613,비워크,
2017-11-07,0.002953857881321613,비워크,
2017-11-09,0.002953857881321613,비워크,
2017-11-10,0.0035732151790180806,비워크,
2017-11-16,0.005383644203053908,비워크,
2018-01-25,0.004192572476714548,비워크,
2018-02-07,0.002953857881321613,비워크,
2018-05-15,0.0035732151790180806,비워크,
2018-06-08,0.002953857881321613,비워크,
2018-06-14,0.002953857881321613,비워크,
2018-07-05,0.0035732151790180806,비워크,
2018-12-05,0.004192572476714548,비워크,
2018-12-09,0.0035732151790180806,비워크,
2019-02-26,0.002953857881321613,비워크,
2019-03-28,0.002953857881321613,비워크,
2019-06-21,0.002953857881321613,비워크,
2019-07-15,0.004192572476714548,비워크,
2019-07-16,0.004192572476714548,비워크,
2019-07-23,0.002953857881321613,비워크,
2019-07-25,0.002953857881321613,비워크,
2019-07-31,0.002953857881321613,비워크,
2019-08-16,0.005955358631696801,비워크,
2019-09-15,0.002953857881321613,비워크,
2019-09-29,0.0035732151790180806,비워크,
2019-10-07,0.0035732151790180806,비워크,
2019-12-22,0.0035732151790180806,비워크,
2019-12-23,0.004764286905357441,비워크,
2020-03-26,0.002953857881321613,비워크,
2020-07-26,0.002953857881321613,비워크,
2020-08-07,0.004192572476714548,비워크,
2020-08-11,0.0035732151790180806,비워크,
2020-08-19,0.002953857881321613,비워크,
2020-08-20,0.0035732151790180806,비워크,
2020-08-29,0.004192572476714548,비워크,
2020-08-31,0.005955358631696801,비워크,
2020-09-01,0.008956859382071988,비워크,
2020-09-02,0.009576216679768457,비워크,
2020-09-03,0.008956859382071988,비워크,
2020-09-04,0.010195573977464923,비워크,
2020-09-05,0.009576216679768457,비워크,
2020-09-07,0.005955358631696801,비워크,
2020-09-08,0.011958360132447176,비워크,
2020-09-09,0.0077657876557326285,비워크,
2020-09-10,0.008956859382071988,비워크,
2020-09-14,0.0077657876557326285,비워크,
2020-09-15,0.0071940732270897355,비워크,
2020-09-16,0.004192572476714548,비워크,
2020-09-17,0.008956859382071988,비워크,
2020-09-18,0.008385144953429097,비워크,
2020-09-19,0.002953857881321613,비워크,
2020-09-20,0.0035732151790180806,비워크,
2020-09-21,0.008385144953429097,비워크,
2020-09-22,0.0071940732270897355,비워크,
2020-09-23,0.002953857881321613,비워크,
2020-10-05,0.008385144953429097,비워크,
2020-10-07,0.004764286905357441,비워크,
2020-10-08,0.004192572476714548,비워크,
2020-10-09,0.006574715929393268,비워크,
2020-10-10,0.005383644203053908,비워크,
2020-10-12,0.004764286905357441,비워크,
2020-10-14,0.01319707472784011,비워크,
2020-10-15,0.011958360132447176,비워크,
2020-10-16,0.008385144953429097,비워크,
2020-10-17,0.009576216679768457,비워크,
2020-10-18,0.020962862383572742,비워크,
2020-10-19,0.017961361633197552,비워크,
2020-10-20,0.010195573977464923,비워크,
2020-10-21,0.008956859382071988,비워크,
2020-10-23,0.004764286905357441,비워크,
2020-10-24,0.002953857881321613,비워크,
2020-10-25,0.004764286905357441,비워크,
2020-10-26,0.0035732151790180806,비워크,
2020-10-27,0.011386645703804285,비워크,
2020-10-28,0.005955358631696801,비워크,
2020-10-29,0.0035732151790180806,비워크,
2020-10-30,0.008956859382071988,비워크,
2020-10-31,0.004764286905357441,비워크,
2020-11-02,0.002953857881321613,비워크,
2020-11-03,0.002953857881321613,비워크,
2020-11-05,0.002953857881321613,비워크,
2020-11-06,0.005955358631696801,비워크,
2020-11-07,0.002953857881321613,비워크,
2020-11-08,0.004192572476714548,비워크,
2020-11-09,0.002953857881321613,비워크,
2020-11-11,0.002953857881321613,비워크,
2020-11-14,0.002953857881321613,비워크,
2020-11-15,0.0035732151790180806,비워크,
2020-11-16,0.010767288406107816,비워크,
2020-11-17,0.0035732151790180806,비워크,
2020-11-22,0.004192572476714548,비워크,
2020-11-23,0.005383644203053908,비워크,
2020-11-24,0.006574715929393268,비워크,
2020-11-25,0.010195573977464923,비워크,
2020-11-26,0.004764286905357441,비워크,
2020-11-28,0.004192572476714548,비워크,
2020-11-29,0.008956859382071988,비워크,
2020-12-01,0.004764286905357441,비워크,
2020-12-02,0.004192572476714548,비워크,
2020-12-03,0.0071940732270897355,비워크,
2020-12-04,0.004192572476714548,비워크,
2020-12-05,0.002953857881321613,비워크,
2020-12-06,0.0071940732270897355,비워크,
2020-12-07,0.010195573977464923,비워크,
2020-12-08,0.005955358631696801,비워크,
2020-12-09,0.0071940732270897355,비워크,
2020-12-10,0.013768789156483005,비워크,
2020-12-11,0.008385144953429097,비워크,
2020-12-12,0.004764286905357441,비워크,
2020-12-13,0.0035732151790180806,비워크,
2020-12-14,0.005383644203053908,비워크,
2020-12-15,0.004764286905357441,비워크,
